Match_ID,Match_Day,Date,Time,Home_Team,Score_Home,Away_Team,Score_Away
202244,16,Unknown Date,Unknown Time,Arsenal,3,Chelsea,1
202245,16,Unknown Date,Unknown Time,Man City,2,Newcastle,0
202246,16,Unknown Date,Unknown Time,Sheff Utd,0,Everton,1
202247,16,Unknown Date,Unknown Time,Leeds,1,Burnley,0
202248,16,Unknown Date,Unknown Time,West Ham,2,Brighton,2
202249,16,Unknown Date,Unknown Time,Liverpool,1,West Brom,1
202250,16,Unknown Date,Unknown Time,Wolves,1,Tottenham,1
202251,17,Unknown Date,Unknown Time,Crystal Palace,1,Leicester,1
202252,17,Unknown Date,Unknown Time,Chelsea,1,Aston Villa,1
202253,17,Unknown Date,Unknown Time,Brighton,0,Arsenal,1
202254,17,Unknown Date,Unknown Time,Burnley,1,Sheff Utd,0
202255,17,Unknown Date,Unknown Time,Southampton,0,West Ham,0
202256,17,Unknown Date,Unknown Time,West Brom,0,Leeds,5
202257,17,Unknown Date,Unknown Time,Man Utd,1,Wolves,0
202258,17,Unknown Date,Unknown Time,Newcastle,0,Liverpool,0
202259,17,Unknown Date,Unknown Time,Tottenham,1,Fulham,1
202260,17,Unknown Date,Unknown Time,Everton,1,Man City,3
202261,18,Unknown Date,Unknown Time,Everton,0,West Ham,1
202262,18,Unknown Date,Unknown Time,Man Utd,2,Aston Villa,1
202263,18,Unknown Date,Unknown Time,Tottenham,3,Leeds,0
202264,18,Unknown Date,Unknown Time,Crystal Palace,2,Sheff Utd,0
202265,18,Unknown Date,Unknown Time,Brighton,3,Wolves,3
202266,18,Unknown Date,Unknown Time,West Brom,0,Arsenal,4
202267,18,Unknown Date,Unknown Time,Newcastle,1,Leicester,2
202268,18,Unknown Date,Unknown Time,Chelsea,1,Man City,3
202269,18,Unknown Date,Unknown Time,Southampton,1,Liverpool,0
202270,18,Unknown Date,Unknown Time,Burnley,1,Fulham,1
202271,19,Unknown Date,Unknown Time,Sheff Utd,1,Newcastle,0
202272,19,Unknown Date,Unknown Time,Wolves,1,Everton,2
202273,19,Unknown Date,Unknown Time,Man City,1,Brighton,0
202274,19,Unknown Date,Unknown Time,Arsenal,0,Crystal Palace,0
202275,19,Unknown Date,Unknown Time,West Ham,2,West Brom,1
202276,19,Unknown Date,Unknown Time,Leicester,2,Chelsea,0
202277,19,Unknown Date,Unknown Time,Fulham,1,Man Utd,2
202278,19,Unknown Date,Unknown Time,Liverpool,0,Burnley,1
202279,19,Unknown Date,Unknown Time,Leeds,3,Southampton,0
202280,19,Unknown Date,Unknown Time,Aston Villa,0,Tottenham,2
202281,20,Unknown Date,Unknown Time,Wolves,2,West Brom,3
202282,20,Unknown Date,Unknown Time,Leeds,0,Brighton,1
202283,20,Unknown Date,Unknown Time,West Ham,1,Burnley,0
202284,20,Unknown Date,Unknown Time,Fulham,0,Chelsea,1
202285,20,Unknown Date,Unknown Time,Leicester,2,Southampton,0
202286,20,Unknown Date,Unknown Time,Sheff Utd,1,Tottenham,3
202287,20,Unknown Date,Unknown Time,Liverpool,0,Man Utd,0
202288,20,Unknown Date,Unknown Time,Man City,4,Crystal Palace,0
202289,20,Unknown Date,Unknown Time,Arsenal,3,Newcastle,0
202290,20,Unknown Date,Unknown Time,Aston Villa,0,Everton,0
202291,21,Unknown Date,Unknown Time,Crystal Palace,2,West Ham,3
202292,21,Unknown Date,Unknown Time,Newcastle,1,Leeds,2
202293,21,Unknown Date,Unknown Time,West Brom,0,Man City,5
202294,21,Unknown Date,Unknown Time,Southampton,1,Arsenal,3
202295,21,Unknown Date,Unknown Time,Burnley,3,Aston Villa,2
202296,21,Unknown Date,Unknown Time,Chelsea,0,Wolves,0
202297,21,Unknown Date,Unknown Time,Brighton,0,Fulham,0
202298,21,Unknown Date,Unknown Time,Everton,1,Leicester,1
202299,21,Unknown Date,Unknown Time,Man Utd,1,Sheff Utd,2
202300,21,Unknown Date,Unknown Time,Tottenham,1,Liverpool,3
202301,22,Unknown Date,Unknown Time,Everton,0,Newcastle,2
202302,22,Unknown Date,Unknown Time,Crystal Palace,1,Wolves,0
202303,22,Unknown Date,Unknown Time,Man City,1,Sheff Utd,0
202304,22,Unknown Date,Unknown Time,West Brom,2,Fulham,2
202305,22,Unknown Date,Unknown Time,Arsenal,0,Man Utd,0
202306,22,Unknown Date,Unknown Time,Southampton,0,Aston Villa,1
202307,22,Unknown Date,Unknown Time,Chelsea,2,Burnley,0
202308,22,Unknown Date,Unknown Time,Leicester,1,Leeds,3
202309,22,Unknown Date,Unknown Time,West Ham,1,Liverpool,3
202310,22,Unknown Date,Unknown Time,Brighton,1,Tottenham,0
202311,23,Unknown Date,Unknown Time,Sheff Utd,2,West Brom,1
202312,23,Unknown Date,Unknown Time,Wolves,2,Arsenal,1
202313,23,Unknown Date,Unknown Time,Man Utd,9,Southampton,0
202314,23,Unknown Date,Unknown Time,Newcastle,1,Crystal Palace,2
202315,23,Unknown Date,Unknown Time,Burnley,0,Man City,2
202316,23,Unknown Date,Unknown Time,Fulham,0,Leicester,2
202317,23,Unknown Date,Unknown Time,Leeds,1,Everton,2
202318,23,Unknown Date,Unknown Time,Aston Villa,1,West Ham,3
202319,23,Unknown Date,Unknown Time,Liverpool,0,Brighton,1
202320,23,Unknown Date,Unknown Time,Tottenham,0,Chelsea,1
202321,24,Unknown Date,Unknown Time,Aston Villa,1,Arsenal,0
202322,24,Unknown Date,Unknown Time,Burnley,1,Brighton,1
202323,24,Unknown Date,Unknown Time,Newcastle,3,Southampton,2
202324,24,Unknown Date,Unknown Time,Fulham,0,West Ham,0
202325,24,Unknown Date,Unknown Time,Man Utd,3,Everton,3
202326,24,Unknown Date,Unknown Time,Tottenham,2,West Brom,0
202327,24,Unknown Date,Unknown Time,Wolves,0,Leicester,0
202328,24,Unknown Date,Unknown Time,Liverpool,1,Man City,4
202329,24,Unknown Date,Unknown Time,Sheff Utd,1,Chelsea,2
202330,24,Unknown Date,Unknown Time,Leeds,2,Crystal Palace,0
202331,25,Unknown Date,Unknown Time,Leicester,3,Liverpool,1
202332,25,Unknown Date,Unknown Time,Crystal Palace,0,Burnley,3
202333,25,Unknown Date,Unknown Time,Man City,3,Tottenham,0
202334,25,Unknown Date,Unknown Time,Brighton,0,Aston Villa,0
202335,25,Unknown Date,Unknown Time,Southampton,1,Wolves,2
202336,25,Unknown Date,Unknown Time,West Brom,1,Man Utd,1
202337,25,Unknown Date,Unknown Time,Arsenal,4,Leeds,2
202338,25,Unknown Date,Unknown Time,Everton,0,Fulham,2
202339,25,Unknown Date,Unknown Time,West Ham,3,Sheff Utd,0
202340,25,Unknown Date,Unknown Time,Chelsea,2,Newcastle,0
202341,26,Unknown Date,Unknown Time,Wolves,1,Leeds,0
202342,26,Unknown Date,Unknown Time,Southampton,1,Chelsea,1
202343,26,Unknown Date,Unknown Time,Burnley,0,West Brom,0
202344,26,Unknown Date,Unknown Time,Liverpool,0,Everton,2
202345,26,Unknown Date,Unknown Time,Fulham,1,Sheff Utd,0
202346,26,Unknown Date,Unknown Time,West Ham,2,Tottenham,1
202347,26,Unknown Date,Unknown Time,Aston Villa,1,Leicester,2
202348,26,Unknown Date,Unknown Time,Arsenal,0,Man City,1
202349,26,Unknown Date,Unknown Time,Man Utd,3,Newcastle,1
202350,26,Unknown Date,Unknown Time,Brighton,1,Crystal Palace,2
202351,27,Unknown Date,Unknown Time,Man City,2,West Ham,1
202352,27,Unknown Date,Unknown Time,West Brom,1,Brighton,0
202353,27,Unknown Date,Unknown Time,Leeds,0,Aston Villa,1
202354,27,Unknown Date,Unknown Time,Newcastle,1,Wolves,1
202355,27,Unknown Date,Unknown Time,Crystal Palace,0,Fulham,0
202356,27,Unknown Date,Unknown Time,Leicester,1,Arsenal,3
202357,27,Unknown Date,Unknown Time,Tottenham,4,Burnley,0
202358,27,Unknown Date,Unknown Time,Chelsea,0,Man Utd,0
202359,27,Unknown Date,Unknown Time,Sheff Utd,0,Liverpool,2
202360,27,Unknown Date,Unknown Time,Everton,1,Southampton,0
202361,28,Unknown Date,Unknown Time,Burnley,1,Arsenal,1
202362,28,Unknown Date,Unknown Time,Sheff Utd,0,Southampton,2
202363,28,Unknown Date,Unknown Time,Aston Villa,0,Wolves,0
202364,28,Unknown Date,Unknown Time,Brighton,1,Leicester,2
202365,28,Unknown Date,Unknown Time,West Brom,0,Newcastle,0
202366,28,Unknown Date,Unknown Time,Liverpool,0,Fulham,1
202367,28,Unknown Date,Unknown Time,Man City,0,Man Utd,2
202368,28,Unknown Date,Unknown Time,Tottenham,4,Crystal Palace,1
202369,28,Unknown Date,Unknown Time,Chelsea,2,Everton,0
202370,28,Unknown Date,Unknown Time,West Ham,2,Leeds,0
202371,29,Unknown Date,Unknown Time,Newcastle,1,Aston Villa,1
202372,29,Unknown Date,Unknown Time,Leeds,0,Chelsea,0
202373,29,Unknown Date,Unknown Time,Crystal Palace,1,West Brom,0
202374,29,Unknown Date,Unknown Time,Everton,1,Burnley,2
202375,29,Unknown Date,Unknown Time,Fulham,0,Man City,3
202376,29,Unknown Date,Unknown Time,Southampton,1,Brighton,2
202377,29,Unknown Date,Unknown Time,Leicester,5,Sheff Utd,0
202378,29,Unknown Date,Unknown Time,Arsenal,2,Tottenham,1
202379,29,Unknown Date,Unknown Time,Man Utd,1,West Ham,0
202380,29,Unknown Date,Unknown Time,Wolves,0,Liverpool,1
202381,30,Unknown Date,Unknown Time,Man City,4,Wolves,1
202382,30,Unknown Date,Unknown Time,Burnley,1,Leicester,1
202383,30,Unknown Date,Unknown Time,Sheff Utd,1,Aston Villa,0
202384,30,Unknown Date,Unknown Time,Crystal Palace,0,Man Utd,0
202385,30,Unknown Date,Unknown Time,West Brom,0,Everton,1
202386,30,Unknown Date,Unknown Time,Liverpool,0,Chelsea,1
202387,30,Unknown Date,Unknown Time,Fulham,1,Leeds,2
202388,30,Unknown Date,Unknown Time,Brighton,3,Newcastle,0
202389,30,Unknown Date,Unknown Time,West Ham,3,Arsenal,3
202390,30,Unknown Date,Unknown Time,Tottenham,2,Southampton,1
202391,31,Unknown Date,Unknown Time,Chelsea,2,West Brom,5
202392,31,Unknown Date,Unknown Time,Leeds,2,Sheff Utd,1
202393,31,Unknown Date,Unknown Time,Leicester,0,Man City,2
202394,31,Unknown Date,Unknown Time,Arsenal,0,Liverpool,3
202395,31,Unknown Date,Unknown Time,Southampton,3,Burnley,2
202396,31,Unknown Date,Unknown Time,Newcastle,2,Tottenham,2
202397,31,Unknown Date,Unknown Time,Aston Villa,3,Fulham,1
202398,31,Unknown Date,Unknown Time,Man Utd,2,Brighton,1
202399,31,Unknown Date,Unknown Time,Everton,1,Crystal Palace,1
202400,31,Unknown Date,Unknown Time,Wolves,2,West Ham,3
202401,32,Unknown Date,Unknown Time,Fulham,0,Wolves,1
202402,32,Unknown Date,Unknown Time,Man City,1,Leeds,2
202403,32,Unknown Date,Unknown Time,Liverpool,2,Aston Villa,1
202404,32,Unknown Date,Unknown Time,Crystal Palace,1,Chelsea,4
202405,32,Unknown Date,Unknown Time,Burnley,1,Newcastle,2
202406,32,Unknown Date,Unknown Time,West Ham,3,Leicester,2
202407,32,Unknown Date,Unknown Time,Tottenham,1,Man Utd,3
202408,32,Unknown Date,Unknown Time,Sheff Utd,0,Arsenal,3
202409,32,Unknown Date,Unknown Time,West Brom,3,Southampton,0
202410,32,Unknown Date,Unknown Time,Brighton,0,Everton,0
202411,33,Unknown Date,Unknown Time,Everton,2,Tottenham,2
202412,33,Unknown Date,Unknown Time,Newcastle,3,West Ham,2
202413,33,Unknown Date,Unknown Time,Wolves,1,Sheff Utd,0
202414,33,Unknown Date,Unknown Time,Arsenal,1,Fulham,1
202415,33,Unknown Date,Unknown Time,Man Utd,3,Burnley,1
202416,33,Unknown Date,Unknown Time,Leeds,1,Liverpool,1
202417,33,Unknown Date,Unknown Time,Chelsea,0,Brighton,0
202418,33,Unknown Date,Unknown Time,Aston Villa,1,Man City,2
202419,33,Unknown Date,Unknown Time,Leicester,3,West Brom,0
202420,33,Unknown Date,Unknown Time,Southampton,3,Crystal Palace,1
202421,34,Unknown Date,Unknown Time,Fulham,0,Tottenham,1
202422,34,Unknown Date,Unknown Time,Man City,5,Southampton,2
202423,34,Unknown Date,Unknown Time,Arsenal,0,Everton,1
202424,34,Unknown Date,Unknown Time,Liverpool,1,Newcastle,1
202425,34,Unknown Date,Unknown Time,West Ham,0,Chelsea,1
202426,34,Unknown Date,Unknown Time,Sheff Utd,1,Brighton,0
202427,34,Unknown Date,Unknown Time,Wolves,0,Burnley,4
202428,34,Unknown Date,Unknown Time,Leeds,0,Man Utd,0
202429,34,Unknown Date,Unknown Time,Aston Villa,2,West Brom,2
202430,34,Unknown Date,Unknown Time,Leicester,2,Crystal Palace,1
202431,35,Unknown Date,Unknown Time,Southampton,1,Leicester,1
202432,35,Unknown Date,Unknown Time,Crystal Palace,0,Man City,2
202433,35,Unknown Date,Unknown Time,Brighton,2,Leeds,0
202434,35,Unknown Date,Unknown Time,Chelsea,2,Fulham,0
202435,35,Unknown Date,Unknown Time,Everton,1,Aston Villa,2
202436,35,Unknown Date,Unknown Time,Newcastle,0,Arsenal,2
202437,35,Unknown Date,Unknown Time,Tottenham,4,Sheff Utd,0
202438,35,Unknown Date,Unknown Time,West Brom,1,Wolves,1
202439,35,Unknown Date,Unknown Time,Burnley,1,West Ham,2
202440,35,Unknown Date,Unknown Time,Man Utd,2,Liverpool,4
202441,36,Unknown Date,Unknown Time,Leicester,2,Newcastle,4
202442,36,Unknown Date,Unknown Time,Leeds,3,Tottenham,1
202443,36,Unknown Date,Unknown Time,Sheff Utd,0,Crystal Palace,2
202444,36,Unknown Date,Unknown Time,Man City,1,Chelsea,2
202445,36,Unknown Date,Unknown Time,Liverpool,2,Southampton,0
202446,36,Unknown Date,Unknown Time,Wolves,2,Brighton,1
202447,36,Unknown Date,Unknown Time,Aston Villa,1,Man Utd,3
202448,36,Unknown Date,Unknown Time,West Ham,0,Everton,1
202449,36,Unknown Date,Unknown Time,Arsenal,3,West Brom,1
202450,36,Unknown Date,Unknown Time,Fulham,0,Burnley,2
202451,37,Unknown Date,Unknown Time,Man Utd,1,Leicester,2
202452,37,Unknown Date,Unknown Time,Chelsea,0,Arsenal,1
202453,37,Unknown Date,Unknown Time,Newcastle,3,Man City,4
202454,37,Unknown Date,Unknown Time,Burnley,0,Leeds,4
202455,37,Unknown Date,Unknown Time,Southampton,3,Fulham,1
202456,37,Unknown Date,Unknown Time,Brighton,1,West Ham,1
202457,37,Unknown Date,Unknown Time,Crystal Palace,3,Aston Villa,2
202458,37,Unknown Date,Unknown Time,Tottenham,2,Wolves,0
202459,37,Unknown Date,Unknown Time,West Brom,1,Liverpool,2
202460,37,Unknown Date,Unknown Time,Everton,0,Sheff Utd,1
202461,38,Unknown Date,Unknown Time,Man Utd,1,Fulham,1
202462,38,Unknown Date,Unknown Time,Southampton,0,Leeds,2
202463,38,Unknown Date,Unknown Time,Brighton,3,Man City,2
202464,38,Unknown Date,Unknown Time,Chelsea,2,Leicester,1
202465,38,Unknown Date,Unknown Time,Everton,1,Wolves,0
202466,38,Unknown Date,Unknown Time,Newcastle,1,Sheff Utd,0
202467,38,Unknown Date,Unknown Time,Tottenham,1,Aston Villa,2
202468,38,Unknown Date,Unknown Time,Crystal Palace,1,Arsenal,3
202469,38,Unknown Date,Unknown Time,Burnley,0,Liverpool,3
202470,38,Unknown Date,Unknown Time,West Brom,1,West Ham,3
202471,39,Unknown Date,Unknown Time,Arsenal,2,Brighton,0
202472,39,Unknown Date,Unknown Time,Aston Villa,2,Chelsea,1
202473,39,Unknown Date,Unknown Time,Fulham,0,Newcastle,2
202474,39,Unknown Date,Unknown Time,Leeds,3,West Brom,1
202475,39,Unknown Date,Unknown Time,Leicester,2,Tottenham,4
202476,39,Unknown Date,Unknown Time,Liverpool,2,Crystal Palace,0
202477,39,Unknown Date,Unknown Time,Man City,5,Everton,0
202478,39,Unknown Date,Unknown Time,Sheff Utd,1,Burnley,0
202479,39,Unknown Date,Unknown Time,West Ham,3,Southampton,0
202480,39,Unknown Date,Unknown Time,Wolves,1,Man Utd,2
212201,2,Unknown Date,Unknown Time,Brentford,2,Arsenal,0
212202,2,Unknown Date,Unknown Time,Man Utd,5,Leeds,1
212203,2,Unknown Date,Unknown Time,Burnley,1,Brighton,2
212204,2,Unknown Date,Unknown Time,Chelsea,3,Crystal Palace,0
212205,2,Unknown Date,Unknown Time,Everton,3,Southampton,1
212206,2,Unknown Date,Unknown Time,Leicester,1,Wolves,0
212207,2,Unknown Date,Unknown Time,Watford,3,Aston Villa,2
212208,2,Unknown Date,Unknown Time,Norwich,0,Liverpool,3
212209,2,Unknown Date,Unknown Time,Newcastle,2,West Ham,4
212210,2,Unknown Date,Unknown Time,Tottenham,1,Man City,0
212211,3,Unknown Date,Unknown Time,Liverpool,2,Burnley,0
212212,3,Unknown Date,Unknown Time,Aston Villa,2,Newcastle,0
212213,3,Unknown Date,Unknown Time,Crystal Palace,0,Brentford,0
212214,3,Unknown Date,Unknown Time,Leeds,2,Everton,2
212215,3,Unknown Date,Unknown Time,Man City,5,Norwich,0
212216,3,Unknown Date,Unknown Time,Brighton,2,Watford,0
212217,3,Unknown Date,Unknown Time,Southampton,1,Man Utd,1
212218,3,Unknown Date,Unknown Time,Wolves,0,Tottenham,1
212219,3,Unknown Date,Unknown Time,Arsenal,0,Chelsea,2
212220,3,Unknown Date,Unknown Time,West Ham,4,Leicester,1
212221,4,Unknown Date,Unknown Time,Man City,5,Arsenal,0
212222,4,Unknown Date,Unknown Time,Aston Villa,1,Brentford,1
212223,4,Unknown Date,Unknown Time,Brighton,0,Everton,2
212224,4,Unknown Date,Unknown Time,Newcastle,2,Southampton,2
212225,4,Unknown Date,Unknown Time,Norwich,1,Leicester,2
212226,4,Unknown Date,Unknown Time,West Ham,2,Crystal Palace,2
212227,4,Unknown Date,Unknown Time,Liverpool,1,Chelsea,1
212228,4,Unknown Date,Unknown Time,Burnley,1,Leeds,1
212229,4,Unknown Date,Unknown Time,Tottenham,1,Watford,0
212230,4,Unknown Date,Unknown Time,Wolves,0,Man Utd,1
212231,5,Unknown Date,Unknown Time,Crystal Palace,3,Tottenham,0
212232,5,Unknown Date,Unknown Time,Arsenal,1,Norwich,0
212233,5,Unknown Date,Unknown Time,Brentford,0,Brighton,1
212234,5,Unknown Date,Unknown Time,Leicester,0,Man City,1
212235,5,Unknown Date,Unknown Time,Man Utd,4,Newcastle,1
212236,5,Unknown Date,Unknown Time,Southampton,0,West Ham,0
212237,5,Unknown Date,Unknown Time,Watford,0,Wolves,2
212238,5,Unknown Date,Unknown Time,Chelsea,3,Aston Villa,0
212239,5,Unknown Date,Unknown Time,Leeds,0,Liverpool,3
212240,5,Unknown Date,Unknown Time,Everton,3,Burnley,1
212241,6,Unknown Date,Unknown Time,Newcastle,1,Leeds,1
212242,6,Unknown Date,Unknown Time,Wolves,0,Brentford,2
212243,6,Unknown Date,Unknown Time,Burnley,0,Arsenal,1
212244,6,Unknown Date,Unknown Time,Liverpool,3,Crystal Palace,0
212245,6,Unknown Date,Unknown Time,Man City,0,Southampton,0
212246,6,Unknown Date,Unknown Time,Norwich,1,Watford,3
212247,6,Unknown Date,Unknown Time,Aston Villa,3,Everton,0
212248,6,Unknown Date,Unknown Time,Brighton,2,Leicester,1
212249,6,Unknown Date,Unknown Time,West Ham,1,Man Utd,2
212250,6,Unknown Date,Unknown Time,Tottenham,0,Chelsea,3
212251,7,Unknown Date,Unknown Time,Chelsea,0,Man City,1
212252,7,Unknown Date,Unknown Time,Man Utd,0,Aston Villa,1
212253,7,Unknown Date,Unknown Time,Everton,2,Norwich,0
212254,7,Unknown Date,Unknown Time,Leeds,1,West Ham,2
212255,7,Unknown Date,Unknown Time,Leicester,2,Burnley,2
212256,7,Unknown Date,Unknown Time,Watford,1,Newcastle,1
212257,7,Unknown Date,Unknown Time,Brentford,3,Liverpool,3
212258,7,Unknown Date,Unknown Time,Southampton,0,Wolves,1
212259,7,Unknown Date,Unknown Time,Arsenal,3,Tottenham,1
212260,7,Unknown Date,Unknown Time,Crystal Palace,1,Brighton,1
212261,8,Unknown Date,Unknown Time,Man Utd,1,Everton,1
212262,8,Unknown Date,Unknown Time,Burnley,0,Norwich,0
212263,8,Unknown Date,Unknown Time,Chelsea,3,Southampton,1
212264,8,Unknown Date,Unknown Time,Leeds,1,Watford,0
212265,8,Unknown Date,Unknown Time,Wolves,2,Newcastle,1
212266,8,Unknown Date,Unknown Time,Brighton,0,Arsenal,0
212267,8,Unknown Date,Unknown Time,Crystal Palace,2,Leicester,2
212268,8,Unknown Date,Unknown Time,Tottenham,2,Aston Villa,1
212269,8,Unknown Date,Unknown Time,West Ham,1,Brentford,2
212270,8,Unknown Date,Unknown Time,Liverpool,2,Man City,2
212271,9,Unknown Date,Unknown Time,Watford,0,Liverpool,5
212272,9,Unknown Date,Unknown Time,Aston Villa,2,Wolves,3
212273,9,Unknown Date,Unknown Time,Leicester,4,Man Utd,2
212274,9,Unknown Date,Unknown Time,Man City,2,Burnley,0
212275,9,Unknown Date,Unknown Time,Norwich,0,Brighton,0
212276,9,Unknown Date,Unknown Time,Southampton,1,Leeds,0
212277,9,Unknown Date,Unknown Time,Brentford,0,Chelsea,1
212278,9,Unknown Date,Unknown Time,Everton,0,West Ham,1
212279,9,Unknown Date,Unknown Time,Newcastle,2,Tottenham,3
212280,9,Unknown Date,Unknown Time,Arsenal,2,Crystal Palace,2
212281,10,Unknown Date,Unknown Time,Arsenal,3,Aston Villa,1
212282,10,Unknown Date,Unknown Time,Chelsea,7,Norwich,0
212283,10,Unknown Date,Unknown Time,Crystal Palace,1,Newcastle,1
212284,10,Unknown Date,Unknown Time,Everton,2,Watford,5
212285,10,Unknown Date,Unknown Time,Leeds,1,Wolves,1
212286,10,Unknown Date,Unknown Time,Southampton,2,Burnley,2
212287,10,Unknown Date,Unknown Time,Brighton,1,Man City,4
212288,10,Unknown Date,Unknown Time,Brentford,1,Leicester,2
212289,10,Unknown Date,Unknown Time,West Ham,1,Tottenham,0
212290,10,Unknown Date,Unknown Time,Man Utd,0,Liverpool,5
212291,11,Unknown Date,Unknown Time,Leicester,0,Arsenal,2
212292,11,Unknown Date,Unknown Time,Burnley,3,Brentford,1
212293,11,Unknown Date,Unknown Time,Liverpool,2,Brighton,2
212294,11,Unknown Date,Unknown Time,Man City,0,Crystal Palace,2
212295,11,Unknown Date,Unknown Time,Newcastle,0,Chelsea,3
212296,11,Unknown Date,Unknown Time,Watford,0,Southampton,1
212297,11,Unknown Date,Unknown Time,Tottenham,0,Man Utd,3
212298,11,Unknown Date,Unknown Time,Norwich,1,Leeds,2
212299,11,Unknown Date,Unknown Time,Aston Villa,1,West Ham,4
212300,11,Unknown Date,Unknown Time,Wolves,2,Everton,1
212301,12,Unknown Date,Unknown Time,Southampton,1,Aston Villa,0
212302,12,Unknown Date,Unknown Time,Man Utd,0,Man City,2
212303,12,Unknown Date,Unknown Time,Brentford,1,Norwich,2
212304,12,Unknown Date,Unknown Time,Chelsea,1,Burnley,1
212305,12,Unknown Date,Unknown Time,Crystal Palace,2,Wolves,0
212306,12,Unknown Date,Unknown Time,Brighton,1,Newcastle,1
212307,12,Unknown Date,Unknown Time,Arsenal,1,Watford,0
212308,12,Unknown Date,Unknown Time,Everton,0,Tottenham,0
212309,12,Unknown Date,Unknown Time,Leeds,1,Leicester,1
212310,12,Unknown Date,Unknown Time,West Ham,3,Liverpool,2
212311,13,Unknown Date,Unknown Time,Leicester,0,Chelsea,3
212312,13,Unknown Date,Unknown Time,Aston Villa,2,Brighton,0
212313,13,Unknown Date,Unknown Time,Burnley,3,Crystal Palace,3
212314,13,Unknown Date,Unknown Time,Newcastle,3,Brentford,3
212315,13,Unknown Date,Unknown Time,Norwich,2,Southampton,1
212316,13,Unknown Date,Unknown Time,Watford,4,Man Utd,1
212317,13,Unknown Date,Unknown Time,Wolves,1,West Ham,0
212318,13,Unknown Date,Unknown Time,Liverpool,4,Arsenal,0
212319,13,Unknown Date,Unknown Time,Man City,3,Everton,0
212320,13,Unknown Date,Unknown Time,Tottenham,2,Leeds,1
212321,14,Unknown Date,Unknown Time,Arsenal,2,Newcastle,0
212322,14,Unknown Date,Unknown Time,Crystal Palace,1,Aston Villa,2
212323,14,Unknown Date,Unknown Time,Liverpool,4,Southampton,0
212324,14,Unknown Date,Unknown Time,Norwich,0,Wolves,0
212325,14,Unknown Date,Unknown Time,Brighton,0,Leeds,0
212326,14,Unknown Date,Unknown Time,Brentford,1,Everton,0
212327,14,Unknown Date,Unknown Time,Leicester,4,Watford,2
212328,14,Unknown Date,Unknown Time,Man City,2,West Ham,1
212329,14,Unknown Date,Unknown Time,Chelsea,1,Man Utd,1
212330,14,Unknown Date,Unknown Time,Burnley,1,Tottenham,0
212331,15,Unknown Date,Unknown Time,Newcastle,1,Norwich,1
212332,15,Unknown Date,Unknown Time,Leeds,1,Crystal Palace,0
212333,15,Unknown Date,Unknown Time,Watford,1,Chelsea,2
212334,15,Unknown Date,Unknown Time,West Ham,1,Brighton,1
212335,15,Unknown Date,Unknown Time,Wolves,0,Burnley,0
212336,15,Unknown Date,Unknown Time,Southampton,2,Leicester,2
212337,15,Unknown Date,Unknown Time,Aston Villa,1,Man City,2
212338,15,Unknown Date,Unknown Time,Everton,1,Liverpool,4
212339,15,Unknown Date,Unknown Time,Tottenham,2,Brentford,0
212340,15,Unknown Date,Unknown Time,Man Utd,3,Arsenal,2
212341,16,Unknown Date,Unknown Time,West Ham,3,Chelsea,2
212342,16,Unknown Date,Unknown Time,Newcastle,1,Burnley,0
212343,16,Unknown Date,Unknown Time,Southampton,1,Brighton,1
212344,16,Unknown Date,Unknown Time,Wolves,0,Liverpool,1
212345,16,Unknown Date,Unknown Time,Watford,1,Man City,3
212346,16,Unknown Date,Unknown Time,Leeds,2,Brentford,2
212347,16,Unknown Date,Unknown Time,Man Utd,1,Crystal Palace,0
212348,16,Unknown Date,Unknown Time,Tottenham,3,Norwich,0
212349,16,Unknown Date,Unknown Time,Aston Villa,2,Leicester,1
212350,16,Unknown Date,Unknown Time,Everton,2,Arsenal,1
212351,17,Unknown Date,Unknown Time,Brentford,2,Watford,1
212352,17,Unknown Date,Unknown Time,Man City,1,Wolves,0
212353,17,Unknown Date,Unknown Time,Arsenal,3,Southampton,0
212354,17,Unknown Date,Unknown Time,Chelsea,3,Leeds,2
212355,17,Unknown Date,Unknown Time,Liverpool,1,Aston Villa,0
212356,17,Unknown Date,Unknown Time,Norwich,0,Man Utd,1
212357,17,Unknown Date,Unknown Time,Burnley,0,West Ham,0
212358,17,Unknown Date,Unknown Time,Leicester,4,Newcastle,0
212359,17,Unknown Date,Unknown Time,Crystal Palace,3,Everton,1
212360,17,Unknown Date,Unknown Time,Brighton,0,Tottenham,2
212361,18,Unknown Date,Unknown Time,Norwich,0,Aston Villa,2
212362,18,Unknown Date,Unknown Time,Man City,7,Leeds,0
212363,18,Unknown Date,Unknown Time,Brighton,0,Wolves,1
212364,18,Unknown Date,Unknown Time,Crystal Palace,2,Southampton,2
212365,18,Unknown Date,Unknown Time,Arsenal,2,West Ham,0
212366,18,Unknown Date,Unknown Time,Chelsea,1,Everton,1
212367,18,Unknown Date,Unknown Time,Liverpool,3,Newcastle,1
212368,18,Unknown Date,Unknown Time,Leicester,2,Tottenham,3
212369,18,Unknown Date,Unknown Time,Brentford,1,Man Utd,3
212370,18,Unknown Date,Unknown Time,Burnley,0,Watford,0
212371,19,Unknown Date,Unknown Time,Leeds,1,Arsenal,4
212372,19,Unknown Date,Unknown Time,Newcastle,0,Man City,4
212373,19,Unknown Date,Unknown Time,Wolves,0,Chelsea,0
